sent_id,paper_id,year,cluster,cluster_name
21568,2023.emnlp-main.801,2023,34,"event, events, extraction"
21569,2023.emnlp-main.802,2023,98,"speech, audio, music"
21570,2023.emnlp-main.802,2023,-1,noise
21571,2023.emnlp-main.802,2023,-1,noise
21572,2023.emnlp-main.802,2023,-1,noise
21573,2023.emnlp-main.802,2023,-1,noise
21574,2023.emnlp-main.802,2023,98,"speech, audio, music"
21575,2023.emnlp-main.803,2023,70,"answering, question, language"
21576,2023.emnlp-main.803,2023,-1,noise
21577,2023.emnlp-main.803,2023,167,"calibration, uncertainty, confidence"
21578,2023.emnlp-main.803,2023,62,"qa, vqa, kbqa"
21579,2023.emnlp-main.803,2023,-1,noise
21580,2023.emnlp-main.803,2023,136,"inference, time, faster"
21581,2023.emnlp-main.803,2023,-1,noise
21582,2023.emnlp-main.804,2023,43,"adversarial, attack, examples"
21583,2023.emnlp-main.804,2023,40,"adversarial, attacks, attack"
21584,2023.emnlp-main.804,2023,40,"adversarial, attacks, attack"
21585,2023.emnlp-main.804,2023,-1,noise
21586,2023.emnlp-main.804,2023,43,"adversarial, attack, examples"
21587,2023.emnlp-main.804,2023,43,"adversarial, attack, examples"
21588,2023.emnlp-main.804,2023,-1,noise
21589,2023.emnlp-main.804,2023,105,"token, tokens, tokenization"
21590,2023.emnlp-main.804,2023,35,"chatgpt, chat, chatbot"
21591,2023.emnlp-main.805,2023,-1,noise
21592,2023.emnlp-main.805,2023,4,"keyphrase, keyphrases, extraction"
21593,2023.emnlp-main.805,2023,0,"distillation, knowledge, student"
21594,2023.emnlp-main.805,2023,-1,noise
21595,2023.emnlp-main.805,2023,-1,noise
21596,2023.emnlp-main.806,2023,-1,noise
21597,2023.emnlp-main.806,2023,77,"sequence, seq2seq, labeling"
21598,2023.emnlp-main.806,2023,-1,noise
21599,2023.emnlp-main.806,2023,-1,noise
21600,2023.emnlp-main.806,2023,-1,noise
21601,2023.emnlp-main.806,2023,16,"generation, diffusion, quality"
21602,2023.emnlp-main.806,2023,176,"learning, transfer, training"
21603,2023.emnlp-main.807,2023,140,"word, sense, lexical"
21604,2023.emnlp-main.807,2023,-1,noise
21605,2023.emnlp-main.807,2023,8,"visual, image, vision"
21606,2023.emnlp-main.807,2023,-1,noise
21607,2023.emnlp-main.807,2023,8,"visual, image, vision"
21608,2023.emnlp-main.807,2023,-1,noise
21609,2023.emnlp-main.807,2023,65,"retrieval, query, dense"
21610,2023.emnlp-main.807,2023,-1,noise
21611,2023.emnlp-main.808,2023,37,"dialogue, dialog, dialogues"
21612,2023.emnlp-main.808,2023,-1,noise
21613,2023.emnlp-main.808,2023,-1,noise
21614,2023.emnlp-main.808,2023,-1,noise
21615,2023.emnlp-main.808,2023,-1,noise
21616,2023.emnlp-main.808,2023,-1,noise
21617,2023.emnlp-main.809,2023,21,"writing, creative, ai"
21618,2023.emnlp-main.809,2023,23,"simplification, text, sentence"
21619,2023.emnlp-main.809,2023,21,"writing, creative, ai"
21620,2023.emnlp-main.809,2023,12,"style, transfer, text"
21621,2023.emnlp-main.809,2023,107,"reinforcement, rl, learning"
21622,2023.emnlp-main.809,2023,-1,noise
21623,2023.emnlp-main.809,2023,-1,noise
21624,2023.emnlp-main.810,2023,133,"generation, text, language"
21625,2023.emnlp-main.810,2023,-1,noise
21626,2023.emnlp-main.810,2023,-1,noise
21627,2023.emnlp-main.810,2023,-1,noise
21628,2023.emnlp-main.810,2023,101,"text, classification, label"
21629,2023.emnlp-main.810,2023,-1,noise
21630,2023.emnlp-main.810,2023,-1,noise
21631,2023.emnlp-main.811,2023,121,"embeddings, embedding, word"
21632,2023.emnlp-main.811,2023,-1,noise
21633,2023.emnlp-main.811,2023,121,"embeddings, embedding, word"
21634,2023.emnlp-main.811,2023,140,"word, sense, lexical"
21635,2023.emnlp-main.811,2023,121,"embeddings, embedding, word"
21636,2023.emnlp-main.812,2023,-1,noise
21637,2023.emnlp-main.812,2023,20,"summarization, summaries, summary"
21638,2023.emnlp-main.812,2023,158,"annotation, annotators, annotator"
21639,2023.emnlp-main.812,2023,20,"summarization, summaries, summary"
21640,2023.emnlp-main.812,2023,20,"summarization, summaries, summary"
21641,2023.emnlp-main.812,2023,179,"effectiveness, extensive, candidates"
21642,2023.emnlp-main.812,2023,20,"summarization, summaries, summary"
21643,2023.emnlp-main.813,2023,154,"multilingual, lingual, languages"
21644,2023.emnlp-main.813,2023,149,"language, llms, pre"
21645,2023.emnlp-main.813,2023,-1,noise
21646,2023.emnlp-main.813,2023,154,"multilingual, lingual, languages"
21647,2023.emnlp-main.813,2023,105,"token, tokens, tokenization"
21648,2023.emnlp-main.813,2023,-1,noise
21649,2023.emnlp-main.813,2023,-1,noise
21650,2023.emnlp-main.813,2023,149,"language, llms, pre"
21651,2023.emnlp-main.814,2023,-1,noise
21652,2023.emnlp-main.814,2023,-1,noise
21653,2023.emnlp-main.814,2023,-1,noise
21654,2023.emnlp-main.814,2023,119,"gameplay, games, game"
21655,2023.emnlp-main.814,2023,75,"editing, edits, edit"
21656,2023.emnlp-main.814,2023,119,"gameplay, games, game"
21657,2023.emnlp-main.814,2023,-1,noise
21658,2023.emnlp-main.815,2023,-1,noise
21659,2023.emnlp-main.815,2023,-1,noise
21660,2023.emnlp-main.815,2023,-1,noise
21661,2023.emnlp-main.815,2023,78,"argument, arguments, argumentation"
21662,2023.emnlp-main.815,2023,147,"nlp, nlg, nli"
21663,2023.emnlp-main.816,2023,-1,noise
21664,2023.emnlp-main.816,2023,-1,noise
21665,2023.emnlp-main.816,2023,183,"review, scientific, directions"
21666,2023.emnlp-main.816,2023,-1,noise
21667,2023.emnlp-main.816,2023,-1,noise
21668,2023.emnlp-main.816,2023,-1,noise
21669,2023.emnlp-main.816,2023,102,"document, documents, layout"
21670,2023.emnlp-main.816,2023,173,"datasets, experimental, extensive"
21671,2023.emnlp-main.816,2023,102,"document, documents, layout"
21672,2023.emnlp-main.817,2023,37,"dialogue, dialog, dialogues"
21673,2023.emnlp-main.817,2023,16,"generation, diffusion, quality"
21674,2023.emnlp-main.817,2023,-1,noise
21675,2023.emnlp-main.817,2023,16,"generation, diffusion, quality"
21676,2023.emnlp-main.818,2023,154,"multilingual, lingual, languages"
21677,2023.emnlp-main.818,2023,95,"shot, zero, lingual"
21678,2023.emnlp-main.818,2023,146,"languages, families, language"
21679,2023.emnlp-main.818,2023,-1,noise
21680,2023.emnlp-main.818,2023,154,"multilingual, lingual, languages"
21681,2023.emnlp-main.818,2023,154,"multilingual, lingual, languages"
21682,2023.emnlp-main.818,2023,-1,noise
21683,2023.emnlp-main.818,2023,154,"multilingual, lingual, languages"
21684,2023.emnlp-main.819,2023,133,"generation, text, language"
21685,2023.emnlp-main.819,2023,-1,noise
21686,2023.emnlp-main.819,2023,-1,noise
21687,2023.emnlp-main.819,2023,-1,noise
21688,2023.emnlp-main.819,2023,108,"explanations, explanation, rationales"
21689,2023.emnlp-main.819,2023,108,"explanations, explanation, rationales"
21690,2023.emnlp-main.819,2023,-1,noise
21691,2023.emnlp-main.820,2023,149,"language, llms, pre"
21692,2023.emnlp-main.820,2023,59,"sql, schema, text"
21693,2023.emnlp-main.820,2023,59,"sql, schema, text"
21694,2023.emnlp-main.820,2023,-1,noise
21695,2023.emnlp-main.820,2023,149,"language, llms, pre"
21696,2023.emnlp-main.820,2023,-1,noise
21697,2023.emnlp-main.820,2023,174,"github, https, com"
21698,2023.emnlp-main.821,2023,23,"simplification, text, sentence"
21699,2023.emnlp-main.821,2023,-1,noise
21700,2023.emnlp-main.821,2023,75,"editing, edits, edit"
21701,2023.emnlp-main.821,2023,-1,noise
21702,2023.emnlp-main.821,2023,162,"mllms, lvlms, lvlm"
21703,2023.emnlp-main.821,2023,75,"editing, edits, edit"
21704,2023.emnlp-main.821,2023,-1,noise
21705,2023.emnlp-main.822,2023,147,"nlp, nlg, nli"
21706,2023.emnlp-main.822,2023,186,"future, research, provide"
21707,2023.emnlp-main.822,2023,147,"nlp, nlg, nli"
21708,2023.emnlp-main.822,2023,186,"future, research, provide"
21709,2023.emnlp-main.822,2023,-1,noise
21710,2023.emnlp-main.822,2023,147,"nlp, nlg, nli"
21711,2023.emnlp-main.822,2023,185,"cultural, gender, bias"
21712,2023.emnlp-main.823,2023,138,"hate, speech, offensive"
21713,2023.emnlp-main.823,2023,8,"visual, image, vision"
21714,2023.emnlp-main.823,2023,-1,noise
21715,2023.emnlp-main.823,2023,112,"reward, preference, reinforcement"
21716,2023.emnlp-main.823,2023,180,"label, labels, labeled"
21717,2023.emnlp-main.823,2023,44,"active, learning, al"
21718,2023.emnlp-main.823,2023,-1,noise
21719,2023.emnlp-main.823,2023,-1,noise
21720,2023.emnlp-main.823,2023,-1,noise
21721,2023.emnlp-main.823,2023,158,"annotation, annotators, annotator"
21722,2023.emnlp-main.823,2023,158,"annotation, annotators, annotator"
21723,2023.emnlp-main.824,2023,8,"visual, image, vision"
21724,2023.emnlp-main.824,2023,8,"visual, image, vision"
21725,2023.emnlp-main.824,2023,-1,noise
21726,2023.emnlp-main.824,2023,8,"visual, image, vision"
21727,2023.emnlp-main.824,2023,8,"visual, image, vision"
21728,2023.emnlp-main.824,2023,8,"visual, image, vision"
21729,2023.emnlp-main.824,2023,8,"visual, image, vision"
21730,2023.emnlp-main.824,2023,8,"visual, image, vision"
21731,2023.emnlp-main.824,2023,8,"visual, image, vision"
21732,2023.emnlp-main.824,2023,8,"visual, image, vision"
21733,2023.emnlp-main.824,2023,-1,noise
21734,2023.emnlp-main.825,2023,149,"language, llms, pre"
21735,2023.emnlp-main.825,2023,-1,noise
21736,2023.emnlp-main.825,2023,-1,noise
21737,2023.emnlp-main.825,2023,-1,noise
21738,2023.emnlp-main.826,2023,86,"fact, checking, factuality"
21739,2023.emnlp-main.826,2023,175,"domain, adaptation, domains"
21740,2023.emnlp-main.826,2023,115,"counterfactual, causal, counterfactuals"
21741,2023.emnlp-main.826,2023,86,"fact, checking, factuality"
21742,2023.emnlp-main.826,2023,115,"counterfactual, causal, counterfactuals"
21743,2023.emnlp-main.826,2023,-1,noise
21744,2023.emnlp-main.826,2023,-1,noise
21745,2023.emnlp-main.826,2023,115,"counterfactual, causal, counterfactuals"
21746,2023.emnlp-main.827,2023,128,"parsing, amr, parsers"
21747,2023.emnlp-main.827,2023,-1,noise
21748,2023.emnlp-main.827,2023,122,"reasoning, logical, language"
21749,2023.emnlp-main.827,2023,-1,noise
21750,2023.emnlp-main.827,2023,-1,noise
21751,2023.emnlp-main.827,2023,-1,noise
21752,2023.emnlp-main.827,2023,-1,noise
21753,2023.emnlp-main.828,2023,115,"counterfactual, causal, counterfactuals"
21754,2023.emnlp-main.828,2023,-1,noise
21755,2023.emnlp-main.828,2023,115,"counterfactual, causal, counterfactuals"
21756,2023.emnlp-main.828,2023,115,"counterfactual, causal, counterfactuals"
21757,2023.emnlp-main.828,2023,-1,noise
21758,2023.emnlp-main.828,2023,-1,noise
21759,2023.emnlp-main.828,2023,-1,noise
21760,2023.emnlp-main.829,2023,149,"language, llms, pre"
21761,2023.emnlp-main.829,2023,-1,noise
21762,2023.emnlp-main.829,2023,-1,noise
21763,2023.emnlp-main.829,2023,105,"token, tokens, tokenization"
21764,2023.emnlp-main.829,2023,105,"token, tokens, tokenization"
21765,2023.emnlp-main.829,2023,-1,noise
21766,2023.emnlp-main.829,2023,174,"github, https, com"
21767,2023.emnlp-main.830,2023,122,"reasoning, logical, language"
21768,2023.emnlp-main.830,2023,-1,noise
21769,2023.emnlp-main.830,2023,-1,noise
21770,2023.emnlp-main.830,2023,-1,noise
21771,2023.emnlp-main.830,2023,-1,noise
21772,2023.emnlp-main.830,2023,119,"gameplay, games, game"
21773,2023.emnlp-main.830,2023,16,"generation, diffusion, quality"
21774,2023.emnlp-main.831,2023,-1,noise
21775,2023.emnlp-main.831,2023,61,"shot, zero, learning"
21776,2023.emnlp-main.831,2023,121,"embeddings, embedding, word"
21777,2023.emnlp-main.831,2023,121,"embeddings, embedding, word"
21778,2023.emnlp-main.831,2023,-1,noise
21779,2023.emnlp-main.831,2023,128,"parsing, amr, parsers"
21780,2023.emnlp-main.832,2023,-1,noise
21781,2023.emnlp-main.832,2023,108,"explanations, explanation, rationales"
21782,2023.emnlp-main.832,2023,108,"explanations, explanation, rationales"
21783,2023.emnlp-main.832,2023,108,"explanations, explanation, rationales"
21784,2023.emnlp-main.832,2023,108,"explanations, explanation, rationales"
21785,2023.emnlp-main.832,2023,108,"explanations, explanation, rationales"
21786,2023.emnlp-main.833,2023,79,"language, prompt, prompting"
21787,2023.emnlp-main.833,2023,80,"prompt, prompts, prompting"
21788,2023.emnlp-main.833,2023,171,"tuning, fine, parameter"
21789,2023.emnlp-main.833,2023,-1,noise
21790,2023.emnlp-main.833,2023,171,"tuning, fine, parameter"
21791,2023.emnlp-main.833,2023,171,"tuning, fine, parameter"
21792,2023.emnlp-main.833,2023,43,"adversarial, attack, examples"
21793,2023.emnlp-main.833,2023,121,"embeddings, embedding, word"
21794,2023.emnlp-main.833,2023,181,"training, neurons, layers"
21795,2023.emnlp-main.833,2023,-1,noise
21796,2023.emnlp-main.834,2023,-1,noise
21797,2023.emnlp-main.834,2023,-1,noise
21798,2023.emnlp-main.834,2023,-1,noise
21799,2023.emnlp-main.834,2023,147,"nlp, nlg, nli"
21800,2023.emnlp-main.834,2023,147,"nlp, nlg, nli"
21801,2023.emnlp-main.835,2023,-1,noise
21802,2023.emnlp-main.835,2023,149,"language, llms, pre"
21803,2023.emnlp-main.835,2023,-1,noise
21804,2023.emnlp-main.835,2023,-1,noise
21805,2023.emnlp-main.835,2023,180,"label, labels, labeled"
21806,2023.emnlp-main.836,2023,93,"translation, machine, mt"
21807,2023.emnlp-main.836,2023,93,"translation, machine, mt"
21808,2023.emnlp-main.836,2023,61,"shot, zero, learning"
21809,2023.emnlp-main.836,2023,93,"translation, machine, mt"
21810,2023.emnlp-main.836,2023,93,"translation, machine, mt"
21811,2023.emnlp-main.836,2023,-1,noise
21812,2023.emnlp-main.836,2023,93,"translation, machine, mt"
21813,2023.emnlp-main.836,2023,174,"github, https, com"
21814,2023.emnlp-main.837,2023,71,"question, answering, questions"
21815,2023.emnlp-main.837,2023,122,"reasoning, logical, language"
21816,2023.emnlp-main.837,2023,-1,noise
21817,2023.emnlp-main.837,2023,-1,noise
21818,2023.emnlp-main.837,2023,122,"reasoning, logical, language"
21819,2023.emnlp-main.837,2023,-1,noise
21820,2023.emnlp-main.837,2023,-1,noise
21821,2023.emnlp-main.837,2023,62,"qa, vqa, kbqa"
21822,2023.emnlp-main.838,2023,35,"chatgpt, chat, chatbot"
21823,2023.emnlp-main.838,2023,35,"chatgpt, chat, chatbot"
21824,2023.emnlp-main.838,2023,37,"dialogue, dialog, dialogues"
21825,2023.emnlp-main.838,2023,-1,noise
21826,2023.emnlp-main.838,2023,37,"dialogue, dialog, dialogues"
21827,2023.emnlp-main.838,2023,149,"language, llms, pre"
21828,2023.emnlp-main.838,2023,37,"dialogue, dialog, dialogues"
21829,2023.emnlp-main.838,2023,19,"summarization, dialogue, abstractive"
21830,2023.emnlp-main.838,2023,37,"dialogue, dialog, dialogues"
21831,2023.emnlp-main.839,2023,8,"visual, image, vision"
21832,2023.emnlp-main.839,2023,8,"visual, image, vision"
21833,2023.emnlp-main.839,2023,181,"training, neurons, layers"
21834,2023.emnlp-main.839,2023,-1,noise
21835,2023.emnlp-main.839,2023,-1,noise
21836,2023.emnlp-main.840,2023,25,"recommendation, conversational, crs"
21837,2023.emnlp-main.840,2023,25,"recommendation, conversational, crs"
21838,2023.emnlp-main.840,2023,10,"recommendation, product, user"
21839,2023.emnlp-main.840,2023,0,"distillation, knowledge, student"
21840,2023.emnlp-main.840,2023,174,"github, https, com"
21841,2023.emnlp-main.840,2023,-1,noise
21842,2023.emnlp-main.840,2023,-1,noise
21843,2023.emnlp-main.840,2023,10,"recommendation, product, user"
21844,2023.emnlp-main.841,2023,8,"visual, image, vision"
21845,2023.emnlp-main.841,2023,8,"visual, image, vision"
21846,2023.emnlp-main.841,2023,155,"human, evaluation, metrics"
21847,2023.emnlp-main.841,2023,8,"visual, image, vision"
21848,2023.emnlp-main.841,2023,8,"visual, image, vision"
21849,2023.emnlp-main.841,2023,-1,noise
21850,2023.emnlp-main.841,2023,-1,noise
21851,2023.emnlp-main.842,2023,-1,noise
21852,2023.emnlp-main.842,2023,-1,noise
21853,2023.emnlp-main.842,2023,-1,noise
21854,2023.emnlp-main.842,2023,40,"adversarial, attacks, attack"
21855,2023.emnlp-main.842,2023,42,"attack, attacks, backdoor"
21856,2023.emnlp-main.842,2023,-1,noise
21857,2023.emnlp-main.842,2023,84,"memorization, context, unlearning"
21858,2023.emnlp-main.843,2023,-1,noise
21859,2023.emnlp-main.843,2023,65,"retrieval, query, dense"
21860,2023.emnlp-main.843,2023,-1,noise
21861,2023.emnlp-main.843,2023,-1,noise
21862,2023.emnlp-main.843,2023,55,"conversational, search, query"
21863,2023.emnlp-main.843,2023,-1,noise
21864,2023.emnlp-main.844,2023,-1,noise
21865,2023.emnlp-main.844,2023,35,"chatgpt, chat, chatbot"
21866,2023.emnlp-main.844,2023,3,"alignment, reward, training"
21867,2023.emnlp-main.844,2023,112,"reward, preference, reinforcement"
21868,2023.emnlp-main.844,2023,112,"reward, preference, reinforcement"
21869,2023.emnlp-main.844,2023,93,"translation, machine, mt"
21870,2023.emnlp-main.844,2023,-1,noise
21871,2023.emnlp-main.844,2023,-1,noise
21872,2023.emnlp-main.845,2023,81,"humor, sarcasm, detection"
21873,2023.emnlp-main.845,2023,-1,noise
21874,2023.emnlp-main.845,2023,-1,noise
21875,2023.emnlp-main.845,2023,-1,noise
21876,2023.emnlp-main.845,2023,81,"humor, sarcasm, detection"
21877,2023.emnlp-main.845,2023,81,"humor, sarcasm, detection"
21878,2023.emnlp-main.845,2023,43,"adversarial, attack, examples"
21879,2023.emnlp-main.845,2023,-1,noise
21880,2023.emnlp-main.845,2023,81,"humor, sarcasm, detection"
21881,2023.emnlp-main.845,2023,81,"humor, sarcasm, detection"
21882,2023.emnlp-main.845,2023,81,"humor, sarcasm, detection"
21883,2023.emnlp-main.846,2023,-1,noise
21884,2023.emnlp-main.846,2023,50,"ner, nested, datasets"
21885,2023.emnlp-main.846,2023,57,"ner, entity, recognition"
21886,2023.emnlp-main.846,2023,-1,noise
21887,2023.emnlp-main.846,2023,-1,noise
21888,2023.emnlp-main.846,2023,50,"ner, nested, datasets"
21889,2023.emnlp-main.846,2023,-1,noise
21890,2023.emnlp-main.847,2023,122,"reasoning, logical, language"
21891,2023.emnlp-main.847,2023,122,"reasoning, logical, language"
21892,2023.emnlp-main.847,2023,122,"reasoning, logical, language"
21893,2023.emnlp-main.847,2023,122,"reasoning, logical, language"
21894,2023.emnlp-main.847,2023,-1,noise
21895,2023.emnlp-main.847,2023,122,"reasoning, logical, language"
21896,2023.emnlp-main.848,2023,31,"sentiment, analysis, movement"
21897,2023.emnlp-main.848,2023,186,"future, research, provide"
21898,2023.emnlp-main.848,2023,31,"sentiment, analysis, movement"
21899,2023.emnlp-main.848,2023,-1,noise
21900,2023.emnlp-main.848,2023,-1,noise
21901,2023.emnlp-main.848,2023,31,"sentiment, analysis, movement"
21902,2023.emnlp-main.849,2023,65,"retrieval, query, dense"
21903,2023.emnlp-main.849,2023,-1,noise
21904,2023.emnlp-main.849,2023,-1,noise
21905,2023.emnlp-main.849,2023,-1,noise
21906,2023.emnlp-main.849,2023,65,"retrieval, query, dense"
21907,2023.emnlp-main.849,2023,-1,noise
21908,2023.emnlp-main.850,2023,-1,noise
21909,2023.emnlp-main.850,2023,152,"languages, dialects, dialect"
21910,2023.emnlp-main.850,2023,152,"languages, dialects, dialect"
21911,2023.emnlp-main.850,2023,-1,noise
21912,2023.emnlp-main.850,2023,152,"languages, dialects, dialect"
21913,2023.emnlp-main.850,2023,149,"language, llms, pre"
21914,2023.emnlp-main.851,2023,93,"translation, machine, mt"
21915,2023.emnlp-main.851,2023,-1,noise
21916,2023.emnlp-main.851,2023,-1,noise
21917,2023.emnlp-main.851,2023,-1,noise
21918,2023.emnlp-main.851,2023,-1,noise
21919,2023.emnlp-main.851,2023,-1,noise
21920,2023.emnlp-main.851,2023,93,"translation, machine, mt"
21921,2023.emnlp-main.851,2023,114,"similarity, semantic, sentences"
21922,2023.emnlp-main.851,2023,174,"github, https, com"
21923,2023.emnlp-main.852,2023,1,"paraphrase, paraphrases, paraphrasing"
21924,2023.emnlp-main.852,2023,1,"paraphrase, paraphrases, paraphrasing"
21925,2023.emnlp-main.852,2023,-1,noise
21926,2023.emnlp-main.852,2023,1,"paraphrase, paraphrases, paraphrasing"
21927,2023.emnlp-main.852,2023,1,"paraphrase, paraphrases, paraphrasing"
21928,2023.emnlp-main.852,2023,-1,noise
21929,2023.emnlp-main.852,2023,1,"paraphrase, paraphrases, paraphrasing"
21930,2023.emnlp-main.853,2023,96,"shot, language, zero"
21931,2023.emnlp-main.853,2023,61,"shot, zero, learning"
21932,2023.emnlp-main.853,2023,-1,noise
21933,2023.emnlp-main.853,2023,-1,noise
21934,2023.emnlp-main.853,2023,31,"sentiment, analysis, movement"
21935,2023.emnlp-main.853,2023,61,"shot, zero, learning"
21936,2023.emnlp-main.853,2023,101,"text, classification, label"
21937,2023.emnlp-main.854,2023,93,"translation, machine, mt"
21938,2023.emnlp-main.854,2023,121,"embeddings, embedding, word"
21939,2023.emnlp-main.854,2023,8,"visual, image, vision"
21940,2023.emnlp-main.854,2023,8,"visual, image, vision"
21941,2023.emnlp-main.854,2023,-1,noise
21942,2023.emnlp-main.855,2023,138,"hate, speech, offensive"
21943,2023.emnlp-main.855,2023,138,"hate, speech, offensive"
21944,2023.emnlp-main.855,2023,-1,noise
21945,2023.emnlp-main.855,2023,78,"argument, arguments, argumentation"
21946,2023.emnlp-main.855,2023,78,"argument, arguments, argumentation"
21947,2023.emnlp-main.855,2023,78,"argument, arguments, argumentation"
21948,2023.emnlp-main.855,2023,78,"argument, arguments, argumentation"
21949,2023.emnlp-main.855,2023,-1,noise
21950,2023.emnlp-main.855,2023,138,"hate, speech, offensive"
21951,2023.emnlp-main.856,2023,8,"visual, image, vision"
21952,2023.emnlp-main.856,2023,8,"visual, image, vision"
21953,2023.emnlp-main.856,2023,8,"visual, image, vision"
21954,2023.emnlp-main.856,2023,8,"visual, image, vision"
21955,2023.emnlp-main.856,2023,8,"visual, image, vision"
21956,2023.emnlp-main.856,2023,147,"nlp, nlg, nli"
21957,2023.emnlp-main.857,2023,93,"translation, machine, mt"
21958,2023.emnlp-main.857,2023,93,"translation, machine, mt"
21959,2023.emnlp-main.857,2023,93,"translation, machine, mt"
21960,2023.emnlp-main.857,2023,-1,noise
21961,2023.emnlp-main.857,2023,-1,noise
21962,2023.emnlp-main.857,2023,-1,noise
21963,2023.emnlp-main.857,2023,128,"parsing, amr, parsers"
21964,2023.emnlp-main.857,2023,17,"discourse, coherence, relation"
21965,2023.emnlp-main.858,2023,-1,noise
21966,2023.emnlp-main.858,2023,180,"label, labels, labeled"
21967,2023.emnlp-main.858,2023,35,"chatgpt, chat, chatbot"
21968,2023.emnlp-main.858,2023,35,"chatgpt, chat, chatbot"
21969,2023.emnlp-main.858,2023,35,"chatgpt, chat, chatbot"
21970,2023.emnlp-main.858,2023,-1,noise
21971,2023.emnlp-main.859,2023,109,"code, language, generation"
21972,2023.emnlp-main.859,2023,165,"code, program, commit"
21973,2023.emnlp-main.859,2023,109,"code, language, generation"
21974,2023.emnlp-main.859,2023,165,"code, program, commit"
21975,2023.emnlp-main.859,2023,165,"code, program, commit"
21976,2023.emnlp-main.859,2023,165,"code, program, commit"
21977,2023.emnlp-main.859,2023,-1,noise
21978,2023.emnlp-main.859,2023,149,"language, llms, pre"
21979,2023.emnlp-main.859,2023,174,"github, https, com"
21980,2023.emnlp-main.860,2023,93,"translation, machine, mt"
21981,2023.emnlp-main.860,2023,93,"translation, machine, mt"
21982,2023.emnlp-main.860,2023,154,"multilingual, lingual, languages"
21983,2023.emnlp-main.860,2023,93,"translation, machine, mt"
21984,2023.emnlp-main.861,2023,28,"mental, health, patient"
21985,2023.emnlp-main.861,2023,38,"empathy, empathetic, dialogue"
21986,2023.emnlp-main.861,2023,-1,noise
21987,2023.emnlp-main.861,2023,-1,noise
21988,2023.emnlp-main.861,2023,-1,noise
21989,2023.emnlp-main.861,2023,38,"empathy, empathetic, dialogue"
21990,2023.emnlp-main.861,2023,38,"empathy, empathetic, dialogue"
21991,2023.emnlp-main.861,2023,28,"mental, health, patient"
21992,2023.emnlp-main.861,2023,28,"mental, health, patient"
21993,2023.emnlp-main.862,2023,152,"languages, dialects, dialect"
21994,2023.emnlp-main.862,2023,-1,noise
21995,2023.emnlp-main.862,2023,152,"languages, dialects, dialect"
21996,2023.emnlp-main.862,2023,158,"annotation, annotators, annotator"
21997,2023.emnlp-main.862,2023,31,"sentiment, analysis, movement"
21998,2023.emnlp-main.862,2023,-1,noise
21999,2023.emnlp-main.862,2023,158,"annotation, annotators, annotator"
22000,2023.emnlp-main.862,2023,-1,noise
22001,2023.emnlp-main.863,2023,-1,noise
22002,2023.emnlp-main.863,2023,-1,noise
22003,2023.emnlp-main.863,2023,-1,noise
22004,2023.emnlp-main.863,2023,-1,noise
22005,2023.emnlp-main.863,2023,-1,noise
22006,2023.emnlp-main.863,2023,121,"embeddings, embedding, word"
22007,2023.emnlp-main.863,2023,-1,noise
22008,2023.emnlp-main.863,2023,-1,noise
22009,2023.emnlp-main.863,2023,-1,noise
22010,2023.emnlp-main.863,2023,-1,noise
22011,2023.emnlp-main.863,2023,186,"future, research, provide"
22012,2023.emnlp-main.864,2023,-1,noise
22013,2023.emnlp-main.864,2023,-1,noise
22014,2023.emnlp-main.864,2023,87,"legal, case, judgment"
22015,2023.emnlp-main.864,2023,87,"legal, case, judgment"
22016,2023.emnlp-main.864,2023,-1,noise
22017,2023.emnlp-main.864,2023,87,"legal, case, judgment"
22018,2023.emnlp-main.864,2023,-1,noise
22019,2023.emnlp-main.865,2023,165,"code, program, commit"
22020,2023.emnlp-main.865,2023,-1,noise
22021,2023.emnlp-main.865,2023,165,"code, program, commit"
22022,2023.emnlp-main.865,2023,165,"code, program, commit"
22023,2023.emnlp-main.865,2023,-1,noise
22024,2023.emnlp-main.865,2023,-1,noise
22025,2023.emnlp-main.865,2023,165,"code, program, commit"
22026,2023.emnlp-main.865,2023,-1,noise
22027,2023.emnlp-main.865,2023,165,"code, program, commit"
22028,2023.emnlp-main.866,2023,93,"translation, machine, mt"
22029,2023.emnlp-main.866,2023,-1,noise
22030,2023.emnlp-main.866,2023,-1,noise
22031,2023.emnlp-main.866,2023,-1,noise
22032,2023.emnlp-main.866,2023,165,"code, program, commit"
22033,2023.emnlp-main.866,2023,35,"chatgpt, chat, chatbot"
22034,2023.emnlp-main.866,2023,93,"translation, machine, mt"
22035,2023.emnlp-main.866,2023,-1,noise
22036,2023.emnlp-main.867,2023,133,"generation, text, language"
22037,2023.emnlp-main.867,2023,5,"hallucination, hallucinations, detection"
22038,2023.emnlp-main.867,2023,-1,noise
22039,2023.emnlp-main.867,2023,176,"learning, transfer, training"
22040,2023.emnlp-main.867,2023,-1,noise
22041,2023.emnlp-main.867,2023,105,"token, tokens, tokenization"
22042,2023.emnlp-main.867,2023,19,"summarization, dialogue, abstractive"
22043,2023.emnlp-main.868,2023,59,"sql, schema, text"
22044,2023.emnlp-main.868,2023,59,"sql, schema, text"
22045,2023.emnlp-main.868,2023,65,"retrieval, query, dense"
22046,2023.emnlp-main.868,2023,65,"retrieval, query, dense"
22047,2023.emnlp-main.868,2023,-1,noise
22048,2023.emnlp-main.868,2023,65,"retrieval, query, dense"
